 38.4345406; 38.6693346; 0.8644145; 5.0000000
 38.4670074; 38.7073579; 0.8637124; 5.0000000
 38.4995005; 38.7453586; 0.8630295; 5.0000000
 38.5320191; 38.7833375; 0.8623658; 5.0000000
 38.5645626; 38.8212950; 0.8617212; 5.0000000
 38.5971302; 38.8592319; 0.8610960; 5.0000000
 38.6297211; 38.8971487; 0.8604900; 5.0000000
 38.6623347; 38.9350461; 0.8599034; 5.0000000
 38.6949700; 38.9729247; 0.8593361; 5.0000000
 38.7276266; 39.0107850; 0.8587881; 5.0000000
 38.7603034; 39.0486278; 0.8582596; 5.0000000
 38.7929999; 39.0864536; 0.8577505; 5.0000000
 38.8257153; 39.1242631; 0.8572609; 5.0000000
 38.8584489; 39.1620569; 0.8567907; 5.0000000
 38.8911998; 39.1998356; 0.8563400; 5.0000000
 38.9239674; 39.2375999; 0.8559088; 5.0000000
 38.9567509; 39.2753503; 0.8554973; 5.0000000
 38.9895496; 39.3130876; 0.8551053; 5.0000000
 39.0223626; 39.3508124; 0.8547329; 5.0000000
 39.0551894; 39.3885252; 0.8543802; 5.0000000
 39.0880291; 39.4262268; 0.8540472; 5.0000000
 39.1208810; 39.4639178; 0.8537338; 5.0000000
 39.1537443; 39.5015988; 0.8534403; 5.0000000
 39.1866183; 39.5392704; 0.8531664; 5.0000000
 39.2195022; 39.5769334; 0.8529124; 5.0000000
 39.2523953; 39.6145884; 0.8526782; 5.0000000
 39.2852969; 39.6522360; 0.8524639; 5.0000000
 39.3182062; 39.6898768; 0.8522694; 5.0000000
 39.3511224; 39.7275116; 0.8520949; 5.0000000
 39.3840448; 39.7651410; 0.8519403; 5.0000000
 39.4169726; 39.8027656; 0.8518056; 5.0000000
 39.4499052; 39.8403861; 0.8516910; 5.0000000
 39.4828417; 39.8780032; 0.8515963; 5.0000000
 39.5157813; 39.9156174; 0.8515217; 5.0000000
 39.5487234; 39.9532296; 0.8514673; 5.0000000
 39.5816671; 39.9908403; 0.8514329; 5.0000000
 39.6146118; 40.0284502; 0.8514182; 5.0000000
 39.6475567; 40.0660599; 0.8514243; 5.0000000
 39.6805009; 40.1036702; 0.8514515; 5.0000000
 39.7134437; 40.1412817; 0.8514982; 5.0000000
 39.7463844; 40.1788950; 0.8515634; 5.0000000
 39.7793223; 40.2165107; 0.8516413; 5.0000000
 39.8122573; 40.2541292; 0.8517284; 5.0000000
 39.8451887; 40.2917505; 0.8518234; 5.0000000
 39.8781165; 40.3293754; 0.8519256; 5.0000000
 39.9110402; 40.3670035; 0.8520360; 5.0000000
 39.9439597; 40.4046355; 0.8521549; 5.0000000
 39.9768744; 40.4422714; 0.8522818; 5.0000000
 40.0097844; 40.4799119; 0.8524164; 5.0000000
 40.0426890; 40.5175566; 0.8525588; 5.0000000
